,,DT6,,,DT7,,,DT8,,,DT2,,,DT3,,,DT10,,,DT9,,,DT5,
,,,,,,,7:25:09,0.93,,7:25:09,0.923,,7:25:09,-0.039,,,,,23:54:32,0,,7:25:09,0.015,
,,,,,,,7:25:10,1.08,,7:25:10,0.917,,7:25:10,-0.053,,,,,23:54:32,0,,7:25:10,0.013,
,,,,,,,7:25:11,1.02,,7:25:11,0.894,,7:25:11,-0.047,,,,,23:54:32,0,,7:25:11,0.013,
,,,,,,,7:25:12,1,,7:25:12,0.902,,7:25:12,-0.051,,,,,23:54:32,0,,7:25:12,0.012,
,,,,,,,7:25:13,1.13,,7:25:13,0.895,,7:25:13,-0.047,,,,,23:54:32,0,,7:25:13,0.012,
,,,,,,,7:25:14,1.19,,7:25:14,0.88,,7:25:14,-0.049,,,,,23:54:32,0,,7:25:14,0.015,
,,,,,,,7:25:15,1.05,,7:25:15,0.9,,7:25:15,-0.05,,,,,23:54:32,0,,7:25:15,0.013,
,,,,,,,7:25:16,0.879,,7:25:16,0.911,,7:25:16,-0.048,,,,,23:54:32,0,,7:25:16,0.011,
,,,,,,,7:25:17,0.784,,7:25:17,0.917,,7:25:17,-0.053,,,,,23:54:32,0,,7:25:17,0.011,
,,,,,,,7:25:18,0.665,,7:25:18,0.916,,7:25:18,-0.051,,,,,23:54:32,0,,7:25:18,0.013,
,,,,,,,7:25:19,0.608,,7:25:19,0.916,,7:25:19,-0.049,,,,,23:54:32,0,,7:25:19,0.012,
,,,,,,,7:25:20,0.592,,7:25:20,0.924,,7:25:20,-0.048,,,,,23:54:32,0,,7:25:20,0.012,
,,,,,,,7:25:21,0.583,,7:25:21,0.897,,7:25:21,-0.052,,,,,23:54:32,0,,7:25:21,0.013,
,,,,,,,7:25:22,0.576,,7:25:22,0.91,,7:25:22,-0.055,,,,,23:54:32,0,,7:25:22,0.012,
,,,,,,,7:25:23,0.558,,7:25:23,0.941,,7:25:23,-0.05,,,,,23:54:32,0,,7:25:23,0.011,
,,,,,,,7:25:24,0.553,,7:25:24,0.949,,7:25:24,-0.051,,,,,23:54:32,0,,7:25:24,0.011,
,,,,,,,7:25:25,0.724,,7:25:25,0.942,,7:25:25,-0.044,,,,,23:54:32,0,,7:25:25,0.013,
,,,,,,,7:25:26,0.829,,7:25:26,0.928,,7:25:26,-0.044,,,,,23:54:32,0,,7:25:26,0.013,
,,,,,,,7:25:27,0.778,,7:25:27,0.982,,7:25:27,-0.011,,,,,23:54:32,0,,7:25:27,0.012,
,,,,,,,7:25:28,1.3,,7:25:28,1.004,,7:25:28,-0.043,,,,,23:54:32,0,,7:25:28,0.012,
,,,,,,,7:25:29,2.01,,7:25:29,1.021,,7:25:29,-0.04,,,,,23:54:32,0,,7:25:29,0.014,
,,,,,,,7:25:30,1.97,,7:25:30,0.978,,7:25:30,-0.036,,,,,23:54:32,0,,7:25:30,0.014,
,,,,,,,7:25:31,1.51,,7:25:31,1.017,,7:25:31,-0.033,,,,,23:54:32,0,,7:25:31,0.013,
,,,,,,,7:25:32,1.13,,7:25:32,1.026,,7:25:32,-0.033,,,,,23:54:32,0,,7:25:32,0.012,
,,,,,,,7:25:33,0.924,,7:25:33,1.032,,7:25:33,-0.036,,,,,23:54:32,0,,7:25:33,0.014,
,,,,,,,7:25:34,0.746,,7:25:34,0.994,,7:25:34,-0.031,,,,,23:54:32,0,,7:25:34,0.012,
,,,,,,,7:25:35,0.718,,7:25:35,0.97,,7:25:35,-0.041,,,,,23:54:32,0,,7:25:35,0.011,
,,,,,,,7:25:36,0.749,,7:25:36,0.989,,7:25:36,-0.041,,,,,23:54:32,0,,7:25:36,0.012,
,,,,,,,7:25:37,0.766,,7:25:37,1.02,,7:25:37,-0.04,,,,,23:54:32,0,,7:25:37,0.012,
,,,,,,,7:25:38,0.796,,7:25:38,0.998,,7:25:38,-0.041,,,,,23:54:32,0,,7:25:38,0.012,
,,,,,,,7:25:39,0.834,,7:25:39,0.968,,7:25:39,-0.043,,,,,23:54:32,0,,7:25:39,0.015,
,,,,,,,7:25:40,0.839,,7:25:40,1.014,,7:25:40,-0.034,,,,,23:54:32,0,,7:25:40,0.014,
,,,,,,,7:25:41,0.881,,7:25:41,1.027,,7:25:41,-0.042,,,,,23:54:32,0,,7:25:41,0.013,
,,,,,,,7:25:42,0.951,,7:25:42,1.029,,7:25:42,-0.043,,,,,23:54:32,0,,7:25:42,0.013,
,,,,,,,7:25:43,1.03,,7:25:43,1.087,,7:25:43,-0.04,,,,,23:54:32,0,,7:25:43,0.02,
,,,,,,,7:25:44,1.01,,7:25:44,1.086,,7:25:44,-0.044,,,,,23:54:32,0,,7:25:44,0.021,
,,,,,,,7:25:45,0.905,,7:25:45,1.067,,7:25:45,-0.04,,,,,23:54:32,0,,7:25:45,0.012,
,,,,,,,7:25:46,0.824,,7:25:46,1.063,,7:25:46,-0.032,,,,,23:54:32,0,,7:25:46,0.015,
,,,,,,,7:25:47,0.909,,7:25:47,1.035,,7:25:47,-0.019,,,,,23:54:32,0,,7:25:47,0.016,
,,,,,,,7:25:48,1.1,,7:25:48,1.015,,7:25:48,-0.018,,,,,23:54:32,0,,7:25:48,0.013,
,,,,,,,7:25:49,1.39,,7:25:49,0.993,,7:25:49,-0.014,,,,,23:54:32,0,,7:25:49,0.012,
,,,,,,,7:25:50,1.77,,7:25:50,0.995,,7:25:50,-0.019,,,,,23:54:32,0,,7:25:50,0.013,
,,,,,,,7:25:51,2.11,,7:25:51,0.971,,7:25:51,-0.014,,,,,23:54:32,0,,7:25:51,0.014,
,,,,,,,7:25:52,2.45,,7:25:52,0.981,,7:25:52,-0.016,,,,,23:54:32,0,,7:25:52,0.015,
,,,,,,,7:25:53,2.4,,7:25:53,0.983,,7:25:53,-0.02,,,,,23:54:32,0,,7:25:53,0.015,
,,,,,,,7:25:54,1.65,,7:25:54,0.98,,7:25:54,-0.018,,,,,23:54:32,0,,7:25:54,0.012,
,,,,,,,7:25:55,1.2,,7:25:55,1.007,,7:25:55,-0.054,,,,,23:54:32,0,,7:25:55,0.011,
,,,,,,,7:25:56,0.95,,7:25:56,1.021,,7:25:56,-0.022,,,,,23:54:32,0,,7:25:56,0.012,
,,,,,,,7:25:57,0.756,,7:25:57,0.994,,7:25:57,-0.043,,,,,23:54:32,0,,7:25:57,0.015,
,,,,,,,7:25:58,0.682,,7:25:58,1.004,,7:25:58,-0.044,,,,,23:54:32,0,,7:25:58,0.016,
,,,,,,,7:25:59,0.631,,7:25:59,1.025,,7:25:59,-0.044,,,,,23:54:32,0,,7:25:59,0.011,
,,,,,,,7:26:00,0.642,,7:26:00,1.016,,7:26:00,-0.058,,,,,23:54:32,0,,7:26:00,0.011,
,,,,,,,7:26:01,0.61,,7:26:01,1.152,,7:26:01,-0.046,,,,,23:54:32,0,,7:26:01,0.011,
,,,,,,,7:26:02,0.556,,7:26:02,1.036,,7:26:02,-0.04,,,,,23:54:32,0,,7:26:02,0.01,
,,,,,,,7:26:03,0.525,,7:26:03,0.95,,7:26:03,-0.033,,,,,23:54:32,0,,7:26:03,0.011,
,,,,,,,7:26:04,0.501,,7:26:04,0.973,,7:26:04,-0.043,,,,,23:54:32,0,,7:26:04,0.011,
,,,,,,,7:26:05,0.485,,7:26:05,0.99,,7:26:05,-0.03,,,,,23:54:32,0,,7:26:05,0.01,
,,,,,,,7:26:06,0.483,,7:26:06,0.958,,7:26:06,-0.033,,,,,23:54:32,0,,7:26:06,0.012,
,,,,,,,7:26:07,0.425,,7:26:07,0.945,,7:26:07,-0.034,,,,,23:54:32,0,,7:26:07,0.012,
,,,,,,,7:26:08,0.393,,7:26:08,0.963,,7:26:08,-0.04,,,,,23:54:32,0,,7:26:08,0.013,
,,,,,,,7:26:09,0.422,,7:26:09,0.898,,7:26:09,-0.01,,,,,23:54:32,0,,7:26:09,0.014,
,,,,,,,7:26:10,0.427,,7:26:10,0.9,,7:26:10,-0.036,,,,,23:54:32,0,,7:26:10,0.012,
,,,,,,,7:26:11,0.45,,7:26:11,0.948,,7:26:11,-0.024,,,,,23:54:32,0,,7:26:11,0.012,
,,,,,,,7:26:12,0.47,,7:26:12,0.921,,7:26:12,-0.03,,,,,23:54:32,0,,7:26:12,0.013,
,,,,,,,7:26:13,0.487,,7:26:13,0.894,,7:26:13,-0.017,,,,,23:54:32,0,,7:26:13,0.012,
,,,,,,,7:26:14,0.559,,7:26:14,0.895,,7:26:14,-0.029,,,,,23:54:32,0,,7:26:14,0.013,
,,,,,,,7:26:15,0.581,,7:26:15,0.923,,7:26:15,-0.033,,,,,23:54:32,0,,7:26:15,0.012,
,,,,,,,7:26:16,0.599,,7:26:16,0.933,,7:26:16,-0.037,,,,,23:54:32,0,,7:26:16,0.026,
,,,,,,,7:26:17,0.583,,7:26:17,0.942,,7:26:17,0.024,,,,,23:54:32,0,,7:26:17,0.032,
,,,,,,,7:26:18,0.575,,7:26:18,0.923,,7:26:18,-0.009,,,,,23:54:32,0,,7:26:18,0.013,
,,,,,,,7:26:19,0.616,,7:26:19,0.902,,7:26:19,-0.033,,,,,23:54:32,0,,7:26:19,0.011,
,,,,,,,7:26:20,0.764,,7:26:20,0.901,,7:26:20,-0.033,,,,,23:54:32,0,,7:26:20,0.011,
,,,,,,,7:26:21,0.872,,7:26:21,0.915,,7:26:21,-0.032,,,,,23:54:32,0,,7:26:21,0.012,
,,,,,,,7:26:22,0.853,,7:26:22,0.937,,7:26:22,-0.027,,,,,23:54:32,0,,7:26:22,0.013,
,,,,,,,7:26:23,0.811,,7:26:23,1.001,,7:26:23,-0.026,,,,,23:54:32,0,,7:26:23,0.014,
,,,,,,,7:26:24,0.763,,7:26:24,0.973,,7:26:24,-0.032,,,,,23:54:32,0,,7:26:24,0.012,
,,,,,,,7:26:25,0.803,,7:26:25,1.077,,7:26:25,-0.023,,,,,23:54:32,0,,7:26:25,0.011,
,,,,,,,7:26:26,1.04,,7:26:26,1.093,,7:26:26,-0.03,,,,,23:54:32,0,,7:26:26,0.011,
,,,,,,,7:26:27,1.18,,7:26:27,1.04,,7:26:27,-0.027,,,,,23:54:32,0,,7:26:27,0.012,
,,,,,,,7:26:28,1.1,,7:26:28,1.037,,7:26:28,-0.026,,,,,23:54:32,0,,7:26:28,0.012,
,,,,,,,7:26:29,0.969,,7:26:29,1.057,,7:26:29,-0.025,,,,,23:54:32,0,,7:26:29,0.013,
,,,,,,,7:26:30,0.985,,7:26:30,1.058,,7:26:30,-0.027,,,,,23:54:32,0,,7:26:30,0.012,
,,,,,,,7:26:31,1.19,,7:26:31,1.056,,7:26:31,-0.023,,,,,23:54:32,0,,7:26:31,0.014,
,,,,,,,7:26:32,1.37,,7:26:32,1.09,,7:26:32,-0.01,,,,,23:54:32,0,,7:26:32,0.014,
,,,,,,,7:26:33,1.28,,7:26:33,1.037,,7:26:33,-0.025,,,,,23:54:32,0,,7:26:33,0.011,
,,,,,,,7:26:34,1.18,,7:26:34,1.032,,7:26:34,-0.025,,,,,23:54:32,0,,7:26:34,0.011,
,,,,,,,7:26:35,1.27,,7:26:35,1.021,,7:26:35,-0.023,,,,,23:54:32,0,,7:26:35,0.013,
,,,,,,,7:26:36,1.34,,7:26:36,1.01,,7:26:36,-0.019,,,,,23:54:32,0,,7:26:36,0.013,
,,,,,,,7:26:37,1.33,,7:26:37,0.984,,7:26:37,-0.013,,,,,23:54:32,0,,7:26:37,0.011,
,,,,,,,7:26:38,1.32,,7:26:38,1.006,,7:26:38,-0.02,,,,,23:54:32,0,,7:26:38,0.011,
,,,,,,,7:26:39,1.3,,7:26:39,0.941,,7:26:39,-0.019,,,,,23:54:32,0,,7:26:39,0.012,
,,,,,,,7:26:40,1.23,,7:26:40,1.032,,7:26:40,-0.015,,,,,23:54:32,0,,7:26:40,0.012,
,,,,,,,7:26:41,1.1,,7:26:41,1.026,,7:26:41,-0.013,,,,,23:54:32,0,,7:26:41,0.013,
,,,,,,,7:26:42,0.912,,7:26:42,1.008,,7:26:42,-0.009,,,,,23:54:32,0,,7:26:42,0.014,
,,,,,,,7:26:43,0.785,,7:26:43,0.984,,7:26:43,-0.022,,,,,23:54:32,0,,7:26:43,0.011,
,,,,,,,7:26:44,0.56,,7:26:44,0.992,,7:26:44,-0.023,,,,,23:54:32,0,,7:26:44,0.012,
,,,,,,,7:26:45,0.518,,7:26:45,0.991,,7:26:45,-0.014,,,,,23:54:32,0,,7:26:45,0.013,
,,,,,,,7:26:46,0.418,,7:26:46,0.982,,7:26:46,-0.019,,,,,23:54:32,0,,7:26:46,0.012,
,,,,,,,7:26:47,0.28,,7:26:47,1.009,,7:26:47,-0.023,,,,,23:54:32,0,,7:26:47,0.013,
,,,,,,,7:26:48,0.219,,7:26:48,0.994,,7:26:48,-0.008,,,,,23:54:32,0,,7:26:48,0.012,
,,,,,,,7:26:49,0.238,,7:26:49,1.019,,7:26:49,-0.022,,,,,23:54:32,0,,7:26:49,0.011,
,,,,,,,7:26:50,0.238,,7:26:50,1.036,,7:26:50,-0.024,,,,,23:54:32,0,,7:26:50,0.011,
,,,,,,,7:26:51,0.182,,7:26:51,0.991,,7:26:51,-0.023,,,,,23:54:32,0,,7:26:51,0.012,
,,,,,,,7:26:52,0.146,,7:26:52,1.013,,7:26:52,-0.025,,,,,23:54:32,0,,7:26:52,0.012,
,,,,,,,7:26:53,0.173,,7:26:53,1.025,,7:26:53,-0.028,,,,,23:54:32,0,,7:26:53,0.013,
,,,,,,,7:26:54,0.189,,7:26:54,1.016,,7:26:54,-0.026,,,,,23:54:32,0,,7:26:54,0.016,
,,,,,,,7:26:55,0.179,,7:26:55,1.056,,7:26:55,-0.022,,,,,23:54:32,0,,7:26:55,0.014,
,,,,,,,7:26:56,0.159,,7:26:56,1.03,,7:26:56,-0.029,,,,,23:54:32,0,,7:26:56,0.013,
,,,,,,,7:26:57,0.167,,7:26:57,1.003,,7:26:57,-0.029,,,,,23:54:32,0,,7:26:57,0.013,
,,,,,,,7:26:58,0.184,,7:26:58,1.013,,7:26:58,-0.021,,,,,23:54:32,0,,7:26:58,0.013,
,,,,,,,7:26:59,0.191,,7:26:59,1.028,,7:26:59,-0.025,,,,,23:54:32,0,,7:26:59,0.015,
,,,,,,,7:27:00,0.261,,7:27:00,0.995,,7:27:00,-0.026,,,,,23:54:32,0,,7:27:00,0.016,
,,,,,,,7:27:01,0.283,,7:27:01,0.982,,7:27:01,-0.008,,,,,23:54:32,0,,7:27:01,0.014,
,,,,,,,7:27:02,0.177,,7:27:02,0.955,,7:27:02,-0.026,,,,,23:54:32,0,,7:27:02,0.012,
,,,,,,,7:27:03,0.163,,7:27:03,0.973,,7:27:03,-0.025,,,,,23:54:32,0,,7:27:03,0.01,
,,,,,,,7:27:04,0.148,,7:27:04,0.983,,7:27:04,-0.031,,,,,23:54:32,0,,7:27:04,0.012,
,,,,,,,7:27:05,0.139,,7:27:05,1.032,,7:27:05,-0.03,,,,,23:54:32,0,,7:27:05,0.015,
,,,,,,,7:27:06,0.128,,7:27:06,1.041,,7:27:06,-0.034,,,,,23:54:32,0,,7:27:06,0.013,
,,,,,,,7:27:07,0.128,,7:27:07,1.016,,7:27:07,-0.032,,,,,23:54:32,0,,7:27:07,0.013,
,,,,,,,7:27:08,0.128,,7:27:08,0.977,,,,,,,,23:54:32,0,,7:27:08,0.013,
,,,,,,,7:27:09,0.141,,7:27:09,1.069,,,,,,,,23:54:32,0,,7:27:09,0.016,
,,,,,,,7:27:10,0.165,,7:27:10,1.021,,,,,,,,23:54:32,0,,7:27:10,0.018,
,,,,,,,7:27:11,0.171,,7:27:11,1.087,,,,,,,,23:54:32,0,,7:27:11,0.013,
,,,,,,,7:27:12,0.169,,7:27:12,1.128,,,,,,,,23:54:32,0,,7:27:12,0.012,
,,,,,,,7:27:13,0.183,,7:27:13,1.123,,,,,,,,23:54:32,0,,7:27:13,0.014,
,,,,,,,7:27:14,0.198,,7:27:14,1.082,,,,,,,,23:54:32,0,,7:27:14,0.016,
,,,,,,,7:27:15,0.212,,7:27:15,1.044,,,,,,,,23:54:32,0,,7:27:15,0.011,
,,,,,,,7:27:16,0.219,,7:27:16,1.121,,,,,,,,23:54:32,0,,7:27:16,0.013,
,,,,,,,7:27:17,0.22,,7:27:17,1.123,,,,,,,,23:54:32,0,,7:27:17,0.013,
,,,,,,,7:27:18,0.234,,7:27:18,1.143,,,,,,,,23:54:32,0,,7:27:18,0.011,
,,,,,,,7:27:19,0.248,,7:27:19,1.107,,,,,,,,23:54:32,0,,7:27:19,0.013,
,,,,,,,7:27:20,0.265,,7:27:20,1.104,,,,,,,,23:54:32,0,,7:27:20,0.013,
,,,,,,,7:27:21,0.256,,7:27:21,1.098,,,,,,,,23:54:32,0,,7:27:21,0.014,
,,,,,,,7:27:22,0.253,,7:27:22,1.061,,,,,,,,23:54:32,0,,7:27:22,0.012,
,,,,,,,7:27:23,0.269,,7:27:23,1.092,,,,,,,,23:54:32,0,,7:27:23,0.012,
,,,,,,,7:27:24,0.316,,7:27:24,1.098,,,,,,,,23:54:32,0,,7:27:24,0.013,
,,,,,,,7:27:25,0.356,,7:27:25,1.062,,,,,,,,23:54:32,0,,7:27:25,0.013,
,,,,,,,7:27:26,0.318,,7:27:26,1.083,,,,,,,,23:54:32,0,,7:27:26,0.013,
,,,,,,,7:27:27,0.222,,7:27:27,1.099,,,,,,,,23:54:32,0,,7:27:27,0.011,
,,,,,,,7:27:28,0.164,,7:27:28,1.116,,,,,,,,23:54:32,0,,7:27:28,0.011,
,,,,,,,7:27:29,0.153,,7:27:29,1.062,,,,,,,,23:54:32,0,,7:27:29,0.011,
,,,,,,,7:27:30,0.165,,7:27:30,1.082,,,,,,,,23:54:32,0,,7:27:30,0.011,
,,,,,,,7:27:31,0.179,,7:27:31,1.093,,,,,,,,23:54:32,0,,7:27:31,0.012,
,,,,,,,7:27:32,0.219,,7:27:32,1.136,,,,,,,,23:54:32,0,,7:27:32,0.012,
,,,,,,,7:27:33,0.256,,7:27:33,1.127,,,,,,,,23:54:32,0,,7:27:33,0.011,
,,,,,,,7:27:34,0.342,,7:27:34,1.046,,,,,,,,23:54:32,0,,7:27:34,0.012,
,,,,,,,7:27:35,0.39,,7:27:35,1.039,,,,,,,,23:54:32,0,,7:27:35,0.012,
,,,,,,,7:27:36,0.373,,7:27:36,1.037,,,,,,,,23:54:32,0,,7:27:36,0.012,
,,,,,,,7:27:37,0.278,,7:27:37,1.039,,,,,,,,23:54:32,0,,7:27:37,0.013,
,,,,,,,7:27:38,0.183,,7:27:38,1.023,,,,,,,,23:54:32,0,,7:27:38,0.012,
,,,,,,,7:27:39,0.144,,7:27:39,0.988,,,,,,,,23:54:32,0,,7:27:39,0.011,
,,,,,,,7:27:40,0.124,,7:27:40,1.027,,,,,,,,23:54:32,0,,7:27:40,0.011,
,,,,,,,7:27:41,0.118,,7:27:41,0.972,,,,,,,,23:54:32,0,,7:27:41,0.011,
,,,,,,,7:27:42,0.121,,7:27:42,0.976,,,,,,,,23:54:32,0,,7:27:42,0.012,
,,,,,,,7:27:43,0.132,,7:27:43,1.013,,,,,,,,23:54:32,0,,7:27:43,0.011,
,,,,,,,7:27:44,0.129,,7:27:44,0.956,,,,,,,,23:54:32,0,,7:27:44,0.011,
,,,,,,,7:27:45,0.11,,7:27:45,0.904,,,,,,,,23:54:32,0,,7:27:45,0.013,
,,,,,,,7:27:46,0.107,,7:27:46,0.872,,,,,,,,23:54:32,0,,7:27:46,0.012,
,,,,,,,7:27:47,0.132,,7:27:47,0.872,,,,,,,,23:54:32,0,,7:27:47,0.01,
,,,,,,,7:27:48,0.166,,7:27:48,0.923,,,,,,,,23:54:32,0,,7:27:48,0.01,
,,,,,,,7:27:49,0.194,,7:27:49,0.854,,,,,,,,23:54:32,0,,7:27:49,0.011,
,,,,,,,7:27:50,0.179,,7:27:50,0.919,,,,,,,,23:54:32,0,,7:27:50,0.011,
,,,,,,,7:27:51,0.184,,7:27:51,0.94,,,,,,,,23:54:32,0,,7:27:51,0.013,
,,,,,,,7:27:52,0.164,,7:27:52,0.864,,,,,,,,23:54:32,0,,7:27:52,0.012,
,,,,,,,7:27:53,0.127,,7:27:53,0.823,,,,,,,,23:54:32,0,,7:27:53,0.011,
,,,,,,,7:27:54,0.133,,7:27:54,0.816,,,,,,,,23:54:32,0,,7:27:54,0.012,
,,,,,,,7:27:55,0.18,,7:27:55,0.824,,,,,,,,23:54:32,0,,7:27:55,0.012,
,,,,,,,7:27:56,0.167,,7:27:56,0.855,,,,,,,,23:54:32,0,,7:27:56,0.012,
,,,,,,,7:27:57,0.113,,7:27:57,0.861,,,,,,,,23:54:32,0,,7:27:57,0.011,
,,,,,,,7:27:58,0.096,,7:27:58,0.828,,,,,,,,23:54:32,0,,7:27:58,0.013,
,,,,,,,7:27:59,0.111,,7:27:59,0.767,,,,,,,,23:54:32,0,,7:27:59,0.012,
,,,,,,,7:28:00,0.128,,7:28:00,0.737,,,,,,,,23:54:32,0,,7:28:00,0.012,
,,,,,,,7:28:01,0.131,,7:28:01,0.639,,,,,,,,23:54:32,0,,7:28:01,0.012,
,,,,,,,7:28:02,0.274,,7:28:02,0.717,,,,,,,,23:54:32,0,,7:28:02,0.012,
,,,,,,,7:28:03,0.375,,7:28:03,0.731,,,,,,,,23:54:32,0,,7:28:03,0.011,
,,,,,,,7:28:04,0.311,,7:28:04,0.885,,,,,,,,23:54:32,0,,7:28:04,0.012,
,,,,,,,7:28:05,0.166,,7:28:05,0.607,,,,,,,,23:54:32,0,,7:28:05,0.014,
,,,,,,,7:28:06,0.097,,7:28:06,0.625,,,,,,,,23:54:32,0,,7:28:06,0.013,
,,,,,,,7:28:07,0.072,,7:28:07,0.634,,,,,,,,23:54:32,0,,7:28:07,0.012,
,,,,,,,7:28:08,0.066,,7:28:08,0.65,,,,,,,,23:54:32,0,,7:28:08,0.011,
,,,,,,,7:28:09,0.076,,7:28:09,0.631,,,,,,,,23:54:32,0,,7:28:09,0.013,
,,,,,,,7:28:10,0.092,,7:28:10,0.543,,,,,,,,23:54:32,0,,7:28:10,0.014,
,,,,,,,7:28:11,0.102,,7:28:11,0.61,,,,,,,,23:54:32,0,,7:28:11,0.012,
,,,,,,,7:28:12,0.119,,7:28:12,0.652,,,,,,,,23:54:32,0,,7:28:12,0.012,
,,,,,,,7:28:13,0.124,,7:28:13,0.681,,,,,,,,23:54:32,0,,7:28:13,0.013,
,,,,,,,7:28:14,0.149,,7:28:14,0.67,,,,,,,,23:54:32,0,,7:28:14,0.011,
,,,,,,,7:28:15,0.186,,7:28:15,0.711,,,,,,,,23:54:32,0,,7:28:15,0.011,
,,,,,,,7:28:16,0.175,,7:28:16,0.719,,,,,,,,23:54:32,0,,7:28:16,0.012,
,,,,,,,7:28:17,0.137,,7:28:17,0.778,,,,,,,,23:54:32,0,,7:28:17,0.011,
,,,,,,,7:28:18,0.134,,7:28:18,0.644,,,,,,,,23:54:32,0,,7:28:18,0.011,
,,,,,,,7:28:19,0.127,,7:28:19,0.636,,,,,,,,23:54:32,0,,7:28:19,0.011,
,,,,,,,7:28:20,0.108,,7:28:20,0.613,,,,,,,,23:54:32,0,,7:28:20,0.011,
,,,,,,,7:28:21,0.093,,7:28:21,0.581,,,,,,,,23:54:32,0,,7:28:21,0.011,
,,,,,,,7:28:22,0.088,,7:28:22,0.618,,,,,,,,23:54:32,0,,7:28:22,0.012,
,,,,,,,7:28:23,0.103,,7:28:23,0.554,,,,,,,,23:54:32,0,,7:28:23,0.012,
,,,,,,,7:28:24,0.125,,7:28:24,0.61,,,,,,,,23:54:32,0,,7:28:24,0.012,
,,,,,,,7:28:25,0.132,,7:28:25,0.595,,,,,,,,23:54:32,0,,7:28:25,0.013,
,,,,,,,7:28:26,0.149,,7:28:26,0.639,,,,,,,,23:54:32,0,,7:28:26,0.011,
,,,,,,,7:28:27,0.167,,7:28:27,0.607,,,,,,,,23:54:32,0,,7:28:27,0.013,
,,,,,,,7:28:28,0.173,,7:28:28,0.625,,,,,,,,23:54:32,0,,7:28:28,0.013,
,,,,,,,7:28:29,0.177,,7:28:29,0.577,,,,,,,,23:54:32,0,,7:28:29,0.011,
,,,,,,,7:28:30,0.193,,7:28:30,0.589,,,,,,,,23:54:32,0,,7:28:30,0.011,
,,,,,,,7:28:31,0.19,,7:28:31,0.61,,,,,,,,23:54:32,0,,7:28:31,0.013,
,,,,,,,7:28:32,0.187,,7:28:32,0.573,,,,,,,,23:54:32,0,,7:28:32,0.013,
,,,,,,,7:28:33,0.187,,7:28:33,0.557,,,,,,,,23:54:32,0,,7:28:33,0.013,
,,,,,,,7:28:34,0.224,,7:28:34,0.586,,,,,,,,23:54:32,0,,7:28:34,0.012,
,,,,,,,7:28:35,0.298,,7:28:35,0.586,,,,,,,,23:54:32,0,,7:28:35,0.012,
,,,,,,,7:28:36,0.354,,7:28:36,0.597,,,,,,,,23:54:32,0,,7:28:36,0.013,
,,,,,,,7:28:37,0.356,,7:28:37,0.629,,,,,,,,23:54:32,0,,7:28:37,0.012,
,,,,,,,7:28:38,0.329,,7:28:38,0.627,,,,,,,,23:54:32,0,,7:28:38,0.012,
,,,,,,,7:28:39,0.319,,7:28:39,0.586,,,,,,,,23:54:32,0,,7:28:39,0.015,
,,,,,,,7:28:40,0.333,,7:28:40,0.61,,,,,,,,23:54:32,0,,7:28:40,0.012,
,,,,,,,7:28:41,0.349,,7:28:41,0.602,,,,,,,,23:54:32,0,,7:28:41,0.013,
,,,,,,,7:28:42,0.403,,7:28:42,0.594,,,,,,,,23:54:32,0,,7:28:42,0.013,
,,,,,,,7:28:43,0.512,,7:28:43,0.627,,,,,,,,23:54:32,0,,7:28:43,0.012,
,,,,,,,7:28:44,0.589,,7:28:44,0.636,,,,,,,,23:54:32,0,,7:28:44,0.014,
,,,,,,,7:28:45,0.627,,7:28:45,0.646,,,,,,,,23:54:32,0,,7:28:45,0.012,
,,,,,,,7:28:46,0.541,,7:28:46,0.622,,,,,,,,23:54:32,0,,7:28:46,0.01,
,,,,,,,7:28:47,0.462,,7:28:47,0.611,,,,,,,,23:54:32,0,,7:28:47,0.011,
,,,,,,,7:28:48,0.417,,7:28:48,0.61,,,,,,,,23:54:32,0,,7:28:48,0.014,
,,,,,,,7:28:49,0.368,,7:28:49,0.602,,,,,,,,23:54:32,0,,7:28:49,0.013,
,,,,,,,7:28:50,0.392,,7:28:50,0.597,,,,,,,,23:54:32,0,,7:28:50,0.012,
,,,,,,,7:28:51,0.402,,7:28:51,0.612,,,,,,,,23:54:32,0,,7:28:51,0.012,
,,,,,,,7:28:52,0.395,,7:28:52,0.616,,,,,,,,23:54:32,0,,7:28:52,0.012,
,,,,,,,7:28:53,0.434,,7:28:53,0.603,,,,,,,,23:54:32,0,,7:28:53,0.013,
,,,,,,,7:28:54,0.473,,7:28:54,0.601,,,,,,,,23:54:32,0,,7:28:54,0.011,
,,,,,,,7:28:55,0.533,,7:28:55,0.603,,,,,,,,23:54:32,0,,7:28:55,0.011,
,,,,,,,7:28:56,0.675,,7:28:56,0.618,,,,,,,,23:54:32,0,,7:28:56,0.013,
,,,,,,,7:28:57,0.833,,7:28:57,0.592,,,,,,,,23:54:32,0,,7:28:57,0.015,
,,,,,,,7:28:58,0.959,,7:28:58,0.605,,,,,,,,23:54:32,0,,7:28:58,0.013,
,,,,,,,7:28:59,1.08,,7:28:59,0.585,,,,,,,,23:54:32,0,,7:28:59,0.014,
,,,,,,,7:29:00,1,,7:29:00,0.565,,,,,,,,23:54:32,0,,7:29:00,0.012,
,,,,,,,7:29:01,0.663,,7:29:01,0.594,,,,,,,,23:54:32,0,,7:29:01,0.011,
,,,,,,,7:29:02,0.405,,7:29:02,0.604,,,,,,,,23:54:32,0,,7:29:02,0.01,
