bar_fence,CDT_Time,Rel_1_5,Rel_0_4,Rel_1_5_v_0_4,bar_fence_1,Upper_3_0,Upper_0,Upper_3_0_v_0,bar_fence_2,CDT_Time_1,Lower_1_5,Lower_0,Lower_1_5_v_0
|,05:08:35,0.797,13.7,0.0581751824817518,|,4.31,2.358,1.82782018659881,|,05:08:35,5.74,3.627,1.58257513096223
|,05:08:36,0.731,15.3,0.0477777777777778,|,4.3,2.327,1.84787279759347,|,05:08:36,5.78,3.589,1.61047645583728
|,05:08:37,0.676,16.2,0.0417283950617284,|,4.22,2.361,1.78737822956374,|,05:08:37,5.76,3.686,1.56266956049919
|,05:08:38,0.584,19.3,0.030259067357513,|,4.31,2.37,1.81856540084388,|,05:08:38,5.73,3.587,1.59743518260385
|,05:08:39,0.516,17.4,0.0296551724137931,|,4.53,2.388,1.89698492462312,|,05:08:39,5.68,3.489,1.62797363141301
|,05:08:40,0.448,17.5,0.0256,|,4.77,2.441,1.95411716509627,|,05:08:40,5.6,3.519,1.59136118215402
|,05:08:41,0.381,10.5,0.0362857142857143,|,4.79,2.517,1.90305919745729,|,05:08:41,5.69,3.541,1.60689070883931
|,05:08:42,0.368,8.15,0.0451533742331288,|,4.67,2.488,1.87700964630225,|,05:08:42,5.78,3.548,1.62908680947012
|,05:08:43,0.387,6.74,0.0574183976261128,|,4.49,2.545,1.76424361493124,|,05:08:43,5.8,3.697,1.56883959967541
|,05:08:44,0.544,7.6,0.0715789473684211,|,4.39,2.574,1.70551670551671,|,05:08:44,5.78,3.666,1.57665030005456
|,05:08:45,0.614,8.7,0.0705747126436782,|,4.54,2.65,1.71320754716981,|,05:08:45,5.76,3.501,1.6452442159383
|,05:08:46,0.623,6.4,0.09734375,|,4.7,2.684,1.75111773472429,|,05:08:46,5.82,3.484,1.67049368541906
|,05:08:47,0.277,6.45,0.0429457364341085,|,4.45,2.676,1.66292974588939,|,05:08:47,5.8,3.502,1.65619645916619
|,05:08:48,0.22,8.53,0.0257913247362251,|,4.33,2.664,1.62537537537538,|,05:08:48,5.83,3.521,1.65577960806589
|,05:08:49,0.226,9.64,0.0234439834024896,|,4.49,2.735,1.64168190127971,|,05:08:49,5.65,3.427,1.64867230814123
|,05:08:50,0.413,7.57,0.054557463672391,|,4.57,2.743,1.66605905942399,|,05:08:50,5.85,3.432,1.70454545454545
|,05:08:51,1.49,7.05,0.211347517730496,|,4.53,2.778,1.63066954643629,|,05:08:51,6,3.399,1.76522506619594
|,05:08:52,1.96,7.79,0.251604621309371,|,4.53,2.686,1.68652271034996,|,05:08:52,5.97,3.388,1.76210153482881
|,05:08:53,1.04,7.71,0.134889753566796,|,4.48,2.627,1.70536733917016,|,05:08:53,5.93,3.482,1.70304422745549
|,05:08:54,0.975,7.35,0.13265306122449,|,4.28,2.55,1.67843137254902,|,05:08:54,5.96,3.399,1.75345689908797
|,05:08:55,0.589,6.33,0.0930489731437599,|,4.09,2.494,1.63993584603047,|,05:08:55,6.02,3.416,1.76229508196721
|,05:08:56,0.301,4.78,0.0629707112970711,|,3.94,2.486,1.58487530168946,|,05:08:56,6.12,3.451,1.77339901477833
|,05:08:57,0.276,3.82,0.0722513089005236,|,3.87,2.486,1.55671761866452,|,05:08:57,6.09,3.405,1.78854625550661
|,05:08:58,0.236,9.06,0.0260485651214128,|,3.9,2.517,1.54946364719905,|,05:08:58,6.01,3.408,1.76349765258216
|,05:08:59,0.205,14.3,0.0143356643356643,|,3.88,2.547,1.52336081664704,|,05:08:59,5.95,3.423,1.73824130879346
|,05:09:00,0.18,10.2,0.0176470588235294,|,3.89,2.521,1.54303847679492,|,05:09:00,5.98,3.436,1.74039580908033
|,05:09:01,0.196,11.4,0.0171929824561404,|,3.86,2.502,1.5427657873701,|,05:09:01,6.06,3.427,1.76831047563467
|,05:09:02,0.172,10.1,0.017029702970297,|,3.86,2.443,1.58002455996725,|,05:09:02,5.89,3.453,1.70576310454677
|,05:09:03,0.144,6.75,0.0213333333333333,|,3.9,2.363,1.65044435040203,|,05:09:03,5.7,3.462,1.64644714038128
|,05:09:04,0.201,4.92,0.0408536585365854,|,3.9,2.396,1.62771285475793,|,05:09:04,5.57,3.39,1.64306784660767
|,05:09:05,0.283,4.66,0.0607296137339056,|,3.92,2.402,1.63197335553705,|,05:09:05,5.52,3.41,1.61876832844575
|,05:09:06,0.306,5.09,0.0601178781925344,|,3.87,2.361,1.63913595933926,|,05:09:06,5.47,3.548,1.54171364148816
|,05:09:07,0.497,4.57,0.108752735229759,|,3.77,2.333,1.61594513501929,|,05:09:07,5.41,3.841,1.40848737307993
|,05:09:08,0.896,3.9,0.22974358974359,|,3.73,2.31,1.61471861471861,|,05:09:08,5.38,3.806,1.41355754072517
|,05:09:09,0.709,4.17,0.170023980815348,|,3.74,2.31,1.61904761904762,|,05:09:09,5.39,3.761,1.43312948683861
|,05:09:10,0.628,4.36,0.144036697247706,|,3.82,2.321,1.64584230934942,|,05:09:10,5.52,3.754,1.470431539691
|,05:09:11,0.764,4.21,0.181472684085511,|,3.85,2.304,1.67100694444444,|,05:09:11,5.6,3.789,1.47796252309316
|,05:09:12,2.23,3.89,0.573264781491003,|,3.67,2.288,1.60402097902098,|,05:09:12,5.6,3.793,1.4764039019246
|,05:09:13,5.9,3.47,1.70028818443804,|,3.59,2.335,1.53747323340471,|,05:09:13,5.66,3.767,1.50252190071675
|,05:09:14,3.16,4.87,0.648870636550308,|,3.6,2.249,1.60071142730102,|,05:09:14,5.66,3.925,1.44203821656051
|,05:09:15,1.62,7.86,0.206106870229008,|,3.56,2.17,1.64055299539171,|,05:09:15,5.73,3.909,1.46584804297774
|,05:09:16,2.95,8.83,0.334088335220838,|,3.45,2.194,1.57247037374658,|,05:09:16,5.73,3.839,1.49257619171659
|,05:09:17,3.87,5.37,0.720670391061452,|,3.41,2.166,1.57433056325023,|,05:09:17,5.66,3.826,1.47935180345008
|,05:09:18,1.44,4.46,0.322869955156951,|,3.42,2.155,1.58700696055684,|,05:09:18,5.56,3.802,1.46238821672804
|,05:09:19,0.985,6.05,0.162809917355372,|,3.41,2.151,1.58530915853092,|,05:09:19,5.58,3.881,1.437773769647
|,05:09:20,0.767,6.99,0.109728183118741,|,3.48,2.139,1.62692847124825,|,05:09:20,5.68,3.975,1.42893081761006
|,05:09:21,0.631,10.2,0.0618627450980392,|,3.51,2.104,1.66825095057034,|,05:09:21,5.71,3.828,1.49164054336468
|,05:09:22,0.529,11.3,0.0468141592920354,|,3.34,2.074,1.61041465766635,|,05:09:22,5.63,3.782,1.48863035430989
|,05:09:23,0.503,12.8,0.039296875,|,3.15,2.051,1.5358361774744,|,05:09:23,5.58,3.885,1.43629343629344
|,05:09:24,0.493,14.7,0.0335374149659864,|,3.03,1.971,1.53729071537291,|,05:09:24,5.6,3.686,1.51926207270754
|,05:09:25,0.738,18.3,0.040327868852459,|,2.92,1.904,1.53361344537815,|,05:09:25,5.58,3.767,1.48128484204938
|,05:09:26,3.8,21.7,0.175115207373272,|,2.89,1.928,1.49896265560166,|,05:09:26,5.57,3.684,1.51194353963084
|,05:09:27,7.36,16.5,0.446060606060606,|,2.98,1.913,1.55776267642446,|,05:09:27,5.59,3.681,1.5186090736213
|,05:09:28,5.68,11.6,0.489655172413793,|,3.12,1.869,1.669341894061,|,05:09:28,5.58,3.708,1.50485436893204
|,05:09:29,3.07,7.99,0.384230287859825,|,3.27,1.827,1.78981937602627,|,05:09:29,5.56,3.762,1.47793726741095
|,05:09:30,2.67,6.26,0.426517571884984,|,3.41,1.924,1.77234927234927,|,05:09:30,5.56,3.791,1.46663149564759
|,05:09:31,2.78,5.16,0.538759689922481,|,3.37,1.873,1.79925253603844,|,05:09:31,5.58,3.852,1.44859813084112
|,05:09:32,3.09,4.86,0.635802469135802,|,3.3,1.935,1.70542635658915,|,05:09:32,5.57,3.789,1.47004486671945
|,05:09:33,2.99,4.97,0.601609657947686,|,3.32,1.908,1.74004192872117,|,05:09:33,5.63,3.817,1.47498035106104
|,05:09:34,2.73,4.79,0.569937369519833,|,3.33,1.733,1.92152336987882,|,05:09:34,5.6,3.837,1.45947354704196
|,05:09:35,4.88,11.6,0.420689655172414,|,3.31,1.628,2.03316953316953,|,05:09:35,5.6,3.914,1.43076136944302
|,05:09:36,8.24,15.3,0.538562091503268,|,3.27,1.549,2.11103938024532,|,05:09:36,5.59,3.907,1.43076529306373
|,05:09:37,12.7,12.1,1.0495867768595,|,3.2,1.387,2.3071377072819,|,05:09:37,5.61,3.922,1.43039265680775
|,05:09:38,10.6,11.1,0.954954954954955,|,3.23,1.343,2.40506329113924,|,05:09:38,5.6,3.916,1.43003064351379
|,05:09:39,6.54,8.32,0.786057692307692,|,3.22,1.397,2.30493915533286,|,05:09:39,5.61,4.304,1.30343866171004
|,05:09:40,8.21,5.84,1.40582191780822,|,3.01,1.481,2.03241053342336,|,05:09:40,5.59,4.415,1.26613816534541
|,05:09:41,5.42,4.01,1.35162094763092,|,2.95,1.442,2.04576976421637,|,05:09:41,5.52,4.543,1.21505613031037
|,05:09:42,2.76,3.31,0.833836858006042,|,2.96,1.447,2.04561161022806,|,05:09:42,5.46,4.214,1.29568106312292
|,05:09:43,4.12,3.54,1.1638418079096,|,2.89,1.432,2.01815642458101,|,05:09:43,5.45,4.102,1.32862018527548
|,05:09:44,6.53,4.08,1.60049019607843,|,2.78,1.363,2.03961848862803,|,05:09:44,5.46,4.231,1.29047506499645
|,05:09:45,7.59,3.02,2.51324503311258,|,2.77,1.375,2.01454545454545,|,05:09:45,5.49,4.074,1.34756995581738
|,05:09:46,12.5,2.35,5.31914893617021,|,2.75,1.428,1.92577030812325,|,05:09:46,5.5,4.141,1.32818159864767
|,05:09:47,16.5,2.48,6.65322580645161,|,2.77,1.312,2.11128048780488,|,05:09:47,5.48,3.977,1.37792305758109
|,05:09:48,18.6,3,6.2,|,2.67,1.31,2.0381679389313,|,05:09:48,5.4,3.955,1.3653603034134
|,05:09:49,16.4,3.11,5.27331189710611,|,2.54,1.315,1.93155893536122,|,05:09:49,5.32,3.923,1.35610502166709
|,05:09:50,7.6,3.88,1.95876288659794,|,2.49,1.27,1.96062992125984,|,05:09:50,5.22,3.993,1.30728775356875
|,05:09:51,9.39,3.54,2.65254237288136,|,2.56,1.253,2.04309656823623,|,05:09:51,5.2,3.953,1.31545661522894
|,05:09:52,11.5,2.69,4.27509293680297,|,2.53,1.252,2.02076677316294,|,05:09:52,5.21,3.964,1.31432896064581
|,05:09:53,9.17,1.95,4.7025641025641,|,2.46,1.228,2.00325732899023,|,05:09:53,5.15,3.922,1.31310555838858
|,05:09:54,5.73,1.4,4.09285714285714,|,2.28,1.251,1.82254196642686,|,05:09:54,5.16,4.067,1.26874846324072
|,05:09:55,5.36,1.24,4.32258064516129,|,2.13,1.158,1.83937823834197,|,05:09:55,5.14,3.966,1.29601613716591
|,05:09:56,5.51,1.3,4.23846153846154,|,2.03,1.211,1.67630057803468,|,05:09:56,5.07,4.128,1.2281976744186
|,05:09:57,7.03,1.16,6.06034482758621,|,2.01,1.221,1.64619164619165,|,05:09:57,4.97,3.982,1.24811652435962
|,05:09:58,9.6,1.28,7.5,|,2.13,1.163,1.83147033533964,|,05:09:58,4.9,4.008,1.22255489021956
|,05:09:59,12,1.51,7.94701986754967,|,2.3,1.191,1.9311502938707,|,05:09:59,4.84,3.98,1.21608040201005
|,05:10:00,15.9,1.22,13.0327868852459,|,2.26,1.192,1.89597315436242,|,05:10:00,4.82,3.964,1.21594349142281
|,05:10:01,17,1.1,15.4545454545455,|,2.12,1.18,1.79661016949153,|,05:10:01,4.75,3.912,1.21421267893661
|,05:10:02,10.2,0.872,11.697247706422,|,2.12,1.201,1.76519567027477,|,05:10:02,4.77,3.988,1.19608826479438
|,05:10:03,9.82,0.695,14.1294964028777,|,2.21,1.184,1.86655405405405,|,05:10:03,4.74,3.999,1.18529632408102
|,05:10:04,5.38,0.852,6.31455399061033,|,2.26,1.149,1.96692776327241,|,05:10:04,4.72,3.958,1.19252147549267
|,05:10:05,3.97,1.8,2.20555555555556,|,2.33,1.117,2.08594449418084,|,05:10:05,4.75,3.938,1.20619603859827
|,05:10:06,3.6,4.95,0.727272727272727,|,2.22,1.085,2.04608294930876,|,05:10:06,4.75,3.894,1.21982537236775
|,05:10:07,2.49,8.25,0.301818181818182,|,2.05,1.083,1.89289012003693,|,05:10:07,4.72,3.958,1.19252147549267
|,05:10:08,2.24,7.84,0.285714285714286,|,1.88,1.049,1.79218303145853,|,05:10:08,4.68,3.885,1.2046332046332
|,05:10:09,2.15,5.88,0.365646258503401,|,1.92,1.072,1.7910447761194,|,05:10:09,4.66,3.854,1.20913336792942
|,05:10:10,3.92,3.63,1.07988980716253,|,2.16,1.075,2.0093023255814,|,05:10:10,4.68,3.892,1.20246659815005
|,05:10:11,6.42,2.49,2.57831325301205,|,2.29,1.062,2.15630885122411,|,05:10:11,4.66,3.89,1.19794344473008
|,05:10:12,5.03,2.18,2.30733944954128,|,2.21,1.074,2.05772811918063,|,05:10:12,4.66,3.909,1.19212074699412
|,05:10:13,2.89,2.13,1.35680751173709,|,1.93,1.071,1.80205415499533,|,05:10:13,4.68,3.912,1.19631901840491
|,05:10:14,2.7,1.77,1.52542372881356,|,1.8,1.058,1.70132325141777,|,05:10:14,4.64,3.87,1.19896640826873
|,05:10:15,1.63,1.3,1.25384615384615,|,1.8,1.041,1.72910662824208,|,05:10:15,4.55,3.907,1.16457640133094
|,05:10:16,2.71,1.08,2.50925925925926,|,1.89,1.05,1.8,|,05:10:16,4.56,3.929,1.16060066174599
|,05:10:17,2.62,0.888,2.95045045045045,|,1.97,1.048,1.87977099236641,|,05:10:17,4.68,3.802,1.23093108890058
|,05:10:18,1.39,0.919,1.51251360174102,|,1.92,1.045,1.83732057416268,|,05:10:18,4.68,3.925,1.19235668789809
|,05:10:19,1.09,0.776,1.40463917525773,|,1.9,1.055,1.80094786729858,|,05:10:19,4.62,3.835,1.20469361147327
|,05:10:20,1.02,0.647,1.57650695517774,|,2,1.046,1.91204588910134,|,05:10:20,4.64,3.901,1.18943860548577
|,05:10:21,0.922,0.626,1.47284345047923,|,2.03,1.037,1.95756991321119,|,05:10:21,4.65,3.863,1.20372767279317
|,05:10:22,0.751,0.504,1.49007936507937,|,2.04,1.045,1.95215311004785,|,05:10:22,4.62,3.872,1.19318181818182
|,05:10:23,0.675,0.368,1.83423913043478,|,2.04,1.037,1.9672131147541,|,05:10:23,4.59,3.942,1.16438356164384
|,05:10:24,0.618,0.352,1.75568181818182,|,1.94,1.025,1.89268292682927,|,05:10:24,4.59,3.883,1.18207571465362
|,05:10:25,0.598,0.322,1.85714285714286,|,1.77,1.036,1.70849420849421,|,05:10:25,4.6,3.863,1.19078436448356
|,05:10:26,0.579,0.353,1.64022662889518,|,1.68,1.061,1.58341187558907,|,05:10:26,4.64,3.802,1.22041031036297
|,05:10:27,2.26,0.432,5.23148148148148,|,1.7,1.047,1.62368672397326,|,05:10:27,4.64,3.819,1.21497774286462
|,05:10:28,3.47,0.523,6.63479923518164,|,1.68,1.044,1.60919540229885,|,05:10:28,4.61,3.808,1.21060924369748
|,05:10:29,1.46,0.406,3.59605911330049,|,1.64,1.044,1.57088122605364,|,05:10:29,4.69,3.826,1.22582331416623
|,05:10:30,1.04,0.373,2.78820375335121,|,1.61,1.051,1.53187440532826,|,05:10:30,4.68,3.85,1.21558441558442
|,05:10:31,1.49,0.265,5.62264150943396,|,1.65,1.045,1.57894736842105,|,05:10:31,4.7,4.38,1.07305936073059
|,05:10:32,1.39,0.273,5.09157509157509,|,1.7,1.047,1.62368672397326,|,05:10:32,4.87,4.093,1.1898363058881
|,05:10:33,1.64,0.226,7.25663716814159,|,1.72,1.053,1.63342830009497,|,05:10:33,5,3.896,1.28336755646817
|,05:10:34,2.98,0.171,17.4269005847953,|,1.72,1.018,1.68958742632613,|,05:10:34,4.9,3.909,1.25351752366334
|,05:10:35,3.87,0.175,22.1142857142857,|,1.68,1.037,1.62005785920926,|,05:10:35,4.83,3.859,1.2516195905675
|,05:10:36,1.31,0.179,7.31843575418994,|,1.6,1.057,1.51371807000946,|,05:10:36,4.84,3.979,1.21638602663986
|,05:10:37,1.9,0.116,16.3793103448276,|,1.62,1.057,1.53263954588458,|,05:10:37,4.88,3.872,1.2603305785124
|,05:10:38,2.32,0.201,11.5422885572139,|,1.65,1.021,1.61606268364349,|,05:10:38,4.91,3.874,1.26742385131647
|,05:10:39,4.87,0.599,8.13021702838063,|,1.66,1.064,1.56015037593985,|,05:10:39,4.91,3.85,1.27532467532468
|,05:10:40,8.73,1.75,4.98857142857143,|,1.63,1.054,1.54648956356736,|,05:10:40,4.89,4.102,1.19210141394442
|,05:10:41,3.18,2.04,1.55882352941176,|,1.55,1.045,1.48325358851675,|,05:10:41,4.86,4.278,1.13604488078541
|,05:10:42,1.69,0.626,2.69968051118211,|,1.52,1.028,1.47859922178988,|,05:10:42,4.89,4.186,1.16817964644052
|,05:10:43,5.29,0.4,13.225,|,1.48,1.035,1.42995169082126,|,05:10:43,4.97,4.177,1.18984917404836
|,05:10:44,8.8,0.29,30.3448275862069,|,1.37,1.018,1.34577603143418,|,05:10:44,5.04,4.008,1.25748502994012
|,05:10:45,9.07,0.236,38.4322033898305,|,1.23,1.033,1.19070667957406,|,05:10:45,5.22,4.023,1.29753914988814
|,05:10:46,4.57,0.194,23.5567010309278,|,1.29,1.035,1.2463768115942,|,05:10:46,5.35,4.017,1.33183968135424
|,05:10:47,1.7,0.173,9.82658959537572,|,1.36,1.013,1.34254689042448,|,05:10:47,5.32,4.14,1.28502415458937
|,05:10:48,1.6,0.201,7.96019900497512,|,1.36,1.03,1.32038834951456,|,05:10:48,5.27,5.084,1.03658536585366
|,05:10:49,1.54,0.191,8.06282722513089,|,1.51,1.042,1.44913627639155,|,05:10:49,5.31,4.551,1.16677653263019
|,05:10:50,1.55,0.154,10.0649350649351,|,1.61,1.051,1.53187440532826,|,05:10:50,5.29,4.378,1.20831429876656
|,05:10:51,8.19,0.115,71.2173913043478,|,1.57,1.075,1.46046511627907,|,05:10:51,5.2,4.619,1.12578480190517
|,05:10:52,25.9,0.095,272.631578947368,|,1.5,1.051,1.42721217887726,|,05:10:52,5.24,4.369,1.19935912108034
|,05:10:53,62.5,0.086,726.744186046512,|,1.43,1.034,1.38297872340426,|,05:10:53,5.34,4.264,1.25234521575985
|,05:10:54,87.7,0.142,617.605633802817,|,1.48,1.07,1.38317757009346,|,05:10:54,5.36,4.153,1.29063327714905
|,05:10:55,93.7,0.179,523.463687150838,|,1.6,1.035,1.54589371980676,|,05:10:55,5.3,4.194,1.26371006199332
|,05:10:56,105,0.098,1071.42857142857,|,1.66,1.048,1.58396946564885,|,05:10:56,5.26,4.258,1.2353217472992
|,05:10:57,139,0.078,1782.05128205128,|,1.74,1.06,1.64150943396226,|,05:10:57,5.32,4.302,1.23663412366341
|,05:10:58,125,0.064,1953.125,|,1.79,1.078,1.66048237476809,|,05:10:58,5.36,4.444,1.20612061206121
|,05:10:59,62.8,0.055,1141.81818181818,|,1.84,1.071,1.71802054154995,|,05:10:59,5.41,4.405,1.22814982973893
|,05:11:00,52.5,1.08,48.6111111111111,|,1.86,1.073,1.73345759552656,|,05:11:00,5.45,4.431,1.22997066125028
|,05:11:01,39.2,1.75,22.4,|,1.94,1.058,1.83364839319471,|,05:11:01,5.5,5.012,1.09736632083001
|,05:11:02,18.3,0.436,41.9724770642202,|,2.02,1.039,1.944177093359,|,05:11:02,5.52,4.777,1.15553694787524
|,05:11:03,14.7,0.279,52.6881720430107,|,2.09,1.075,1.94418604651163,|,05:11:03,5.64,4.383,1.28678986995209
|,05:11:04,15.3,0.198,77.2727272727273,|,2.14,1.063,2.01317027281279,|,05:11:04,5.67,4.433,1.27904353710805
|,05:11:05,15,0.594,25.2525252525253,|,2.1,1.068,1.96629213483146,|,05:11:05,5.62,4.392,1.27959927140255
|,05:11:06,14.9,0.804,18.5323383084577,|,2.02,1.082,1.86691312384473,|,05:11:06,5.7,4.451,1.28061109862952
|,05:11:07,23.1,0.158,146.20253164557,|,1.94,1.045,1.85645933014354,|,05:11:07,5.71,4.595,1.24265505984766
|,05:11:08,28.5,0.13,219.230769230769,|,2.04,1.043,1.95589645254075,|,05:11:08,5.63,4.534,1.24172915747684
|,05:11:09,36,0.102,352.941176470588,|,2.17,1.057,2.05298013245033,|,05:11:09,5.66,4.438,1.27534925642181
|,05:11:10,30.3,0.09,336.666666666667,|,2.14,1.064,2.01127819548872,|,05:11:10,5.69,4.79,1.18789144050104
|,05:11:11,28.3,0.095,297.894736842105,|,2.49,1.058,2.35349716446125,|,05:11:11,5.78,4.777,1.20996441281139
|,05:11:12,37.9,0.077,492.207792207792,|,2.78,1.034,2.68858800773694,|,05:11:12,5.91,4.871,1.21330322315746
|,05:11:13,42.7,0.06,711.666666666667,|,2.78,1.044,2.66283524904215,|,05:11:13,5.81,5.325,1.09107981220657
|,05:11:14,18.2,0.065,280,|,2.77,1.013,2.73445212240869,|,05:11:14,5.83,5.178,1.12591734260332
|,05:11:15,16.2,0.062,261.290322580645,|,2.87,1.053,2.72554605887939,|,05:11:15,5.82,5.143,1.13163523235466
|,05:11:16,30.6,0.05,612,|,2.37,1.073,2.20876048462255,|,05:11:16,5.84,5.091,1.14712237281477
|,05:11:17,31.7,0.047,674.468085106383,|,1.93,1.06,1.82075471698113,|,05:11:17,5.83,5.215,1.11792905081496
|,05:11:18,34.6,0.044,786.363636363636,|,1.74,1.061,1.63996229971725,|,05:11:18,5.77,5.051,1.14234804989111
|,05:11:19,57.1,0.039,1464.10256410256,|,1.8,1.075,1.67441860465116,|,05:11:19,5.84,5.152,1.13354037267081
|,05:11:20,53.1,0.039,1361.53846153846,|,2.53,1.067,2.37113402061856,|,05:11:20,5.86,4.556,1.28621597892888
|,05:11:21,50,0.034,1470.58823529412,|,3.04,1.076,2.82527881040892,|,05:11:21,5.7,4.477,1.27317400044673
|,05:11:22,52.9,0.028,1889.28571428571,|,2.95,1.061,2.7803958529689,|,05:11:22,5.68,4.534,1.25275694750772
|,05:11:23,68,0.025,2720,|,3.04,1.05,2.8952380952381,|,05:11:23,5.76,4.641,1.24111182934712
|,05:11:24,82.1,0.022,3731.81818181818,|,2.97,1.056,2.8125,|,05:11:24,5.83,4.437,1.3139508677034
|,05:11:25,121,0.041,2951.21951219512,|,3.1,1.03,3.00970873786408,|,05:11:25,5.87,4.506,1.30270750110963
|,05:11:26,192,0.116,1655.1724137931,|,3.25,1.016,3.1988188976378,|,05:11:26,5.84,4.479,1.30386246930118
|,05:11:27,252,0.248,1016.12903225806,|,3.2,1.015,3.15270935960591,|,05:11:27,5.91,4.361,1.35519376289842
|,05:11:28,183,0.131,1396.9465648855,|,3.26,1.02,3.19607843137255,|,05:11:28,5.89,4.448,1.32419064748201
|,05:11:29,121,0.072,1680.55555555556,|,3.62,1.052,3.44106463878327,|,05:11:29,5.7,4.661,1.22291353786741
|,05:11:30,122,0.055,2218.18181818182,|,3.88,1.057,3.67076631977294,|,05:11:30,5.8,5.347,1.08472040396484
|,05:11:31,96.5,0.044,2193.18181818182,|,3.79,1.016,3.73031496062992,|,05:11:31,5.84,5.08,1.1496062992126
|,05:11:32,73.3,0.062,1182.25806451613,|,3.67,1.058,3.46880907372401,|,05:11:32,5.8,4.926,1.17742590336987
|,05:11:33,60.5,0.107,565.420560747664,|,3.64,1.069,3.40505144995323,|,05:11:33,5.93,5.049,1.17448999801941
|,05:11:34,83.9,0.194,432.474226804124,|,3.39,1.089,3.1129476584022,|,05:11:34,6.15,5.093,1.20753976045553
|,05:11:35,138,1.23,112.19512195122,|,3.45,1.124,3.06939501779359,|,05:11:35,6.09,5.446,1.11825192802057
|,05:11:36,148,1.51,98.0132450331126,|,3.41,1.168,2.91952054794521,|,05:11:36,6.01,5.279,1.138473195681
|,05:11:37,125,0.246,508.130081300813,|,3.24,1.116,2.90322580645161,|,05:11:37,5.98,4.898,1.2209064924459
|,05:11:38,164,0.243,674.897119341564,|,3.12,1.203,2.59351620947631,|,05:11:38,5.93,4.712,1.25848896434635
|,05:11:39,199,0.171,1163.74269005848,|,2.95,1.261,2.33941316415543,|,05:11:39,5.92,4.931,1.20056783613871
|,05:11:40,204,0.128,1593.75,|,2.53,1.265,2,|,05:11:40,6.04,5.411,1.11624468674921
|,05:11:41,167,0.192,869.791666666667,|,2.44,1.26,1.93650793650794,|,05:11:41,5.91,5.395,1.09545875810936
|,05:11:42,171,0.208,822.115384615385,|,2.49,1.24,2.00806451612903,|,05:11:42,5.86,5.593,1.04773824423386
|,05:11:43,197,0.137,1437.95620437956,|,2.63,1.238,2.12439418416801,|,05:11:43,5.76,5.215,1.10450623202301
|,05:11:44,228,0.133,1714.28571428571,|,2.85,1.23,2.31707317073171,|,05:11:44,5.78,5.119,1.12912678257472
|,05:11:45,259,0.143,1811.18881118881,|,2.72,1.208,2.25165562913907,|,05:11:45,5.86,5.222,1.12217541171965
|,05:11:46,266,0.093,2860.21505376344,|,2.21,1.373,1.60961398397669,|,05:11:46,5.73,5.04,1.13690476190476
|,05:11:47,257,0.08,3212.5,|,1.96,1.341,1.46159582401193,|,05:11:47,5.65,4.576,1.2347027972028
|,05:11:48,236,0.074,3189.18918918919,|,2.09,1.318,1.58573596358118,|,05:11:48,5.61,4.871,1.1517142270581
|,05:11:49,208,0.088,2363.63636363636,|,2.38,1.415,1.68197879858657,|,05:11:49,5.64,4.486,1.25724476148016
|,05:11:50,191,0.174,1097.70114942529,|,3.06,1.446,2.11618257261411,|,05:11:50,5.83,4.891,1.19198527908403
|,05:11:51,166,0.133,1248.12030075188,|,3.47,1.458,2.37997256515775,|,05:11:51,5.75,4.854,1.18459002884219
|,05:11:52,135,0.096,1406.25,|,3.28,1.614,2.03221809169765,|,05:11:52,5.57,4.606,1.20929222752931
|,05:11:53,84.4,0.101,835.643564356436,|,2.93,1.595,1.83699059561129,|,05:11:53,5.58,4.619,1.20805369127517
|,05:11:54,71.9,0.063,1141.26984126984,|,2.74,1.615,1.69659442724458,|,05:11:54,5.64,5.003,1.1273236058365
|,05:11:55,78.8,0.051,1545.09803921569,|,2.67,1.534,1.74054758800522,|,05:11:55,5.62,4.937,1.13834312335426
|,05:11:56,46.4,0.05,928,|,2.79,1.499,1.86124082721815,|,05:11:56,5.51,5.084,1.0837922895358
|,05:11:57,43.7,0.051,856.862745098039,|,3.21,1.538,2.08712613784135,|,05:11:57,5.33,4.871,1.09423116403203
|,05:11:58,62.7,0.04,1567.5,|,4.02,1.569,2.56214149139579,|,05:11:58,5.21,4.775,1.09109947643979
|,05:11:59,62.8,0.115,546.086956521739,|,4.29,1.644,2.60948905109489,|,05:11:59,5.22,5.023,1.03921958988652
|,05:12:00,39.4,0.164,240.243902439024,|,4.45,1.691,2.63157894736842,|,05:12:00,5.26,4.874,1.07919573245794
|,05:12:01,35.2,0.218,161.467889908257,|,4.41,1.669,2.64230077890953,|,05:12:01,5.23,4.972,1.05189058728882
|,05:12:02,36,0.311,115.755627009646,|,3.79,1.558,2.43260590500642,|,05:12:02,5.18,4.941,1.04837077514673
|,05:12:03,41.1,0.144,285.416666666667,|,3.4,1.574,2.16010165184244,|,05:12:03,5.17,4.983,1.03752759381898
|,05:12:04,38.9,0.101,385.148514851485,|,3.25,1.587,2.0478890989288,|,05:12:04,5.27,4.716,1.11747243426633
